"H1-N1-Komisioner KI.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H1-N1-Komisioner KI.pdf"
"Buku Panduan Raker PPID Kementan 2015.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/Buku Panduan Raker PPID Kementan 2015.pdf"
"H1-N2-Karo HIP.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H1-N2-Karo HIP.pdf"
"H1-N3-Menpan RB.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H1-N3-Menpan RB.pdf"
H1-N4-KemenKeu.pdf;;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H1-N4-KemenKeu.pdf"
H1-N5-Pusdatin.pdf;;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H1-N5-Pusdatin.pdf"
H1-N6-Kominfo.pdf;;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H1-N6-Kominfo.pdf"
"H2-PPID Balitbang.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID Balitbang.pdf"
"H2-PPID BPPSDMP.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID BPPSDMP.pdf"
"H2-PPID BKP.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID BKP.pdf"
"H2-PPID Hortikultura.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID Hortikultura.pdf"
"H2-PPID Ditjenbun.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID Ditjenbun.pdf"
"H2-PPID Karantina.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID Karantina.pdf"
"H2-PPID Itjen.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID Itjen.pdf"
"H2-PPID PPHP.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID PPHP.pdf"
"H2-PPID Peternakan dan Keswan.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID Peternakan dan Keswan.pdf"
"H2-PPID PSP.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID PSP.pdf"
"H2-PPID Setjen.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID Setjen.pdf"
"H2-PPID Tanaman Pangan.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/H2-PPID Tanaman Pangan.pdf"
"Keynote Speech Sekjen.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/Keynote Speech Sekjen.pdf"
"Laporan Panitia Karo HIP Raker PPID 2015.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/Laporan Panitia Karo HIP Raker PPID 2015.pdf"
"Rumusan Hasil Rapat Komisi.pdf";;;"Biro Hubungan Masyarakat dan Informasi Publik";2015;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Bahan Raker PPID 2015/Rumusan Hasil Rapat Komisi.pdf"
"Buku Legowo FINAL rev 02.pdf";;;"Badan Penelitian Dan Pengembangan Pertanian";2014;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/BBPADI/Buku Legowo FINAL rev 02.pdf"
"Budidata Cabe Rawit";"Direktorat Budidaya Tanaman Sayuran dan Biofarmaka";;"Direktorat Jenderal Hortikultura";2015;pdf;;;;;"http://bppsdmp.ppid.pertanian.go.id/doc/19/budidaya /Budidaya Cabe Rawit.pdf"
"Menanam Cabe Merah";"Rizqi Sri Agraini";;"Badan Penelitian Dan Pengembangan Pertanian";2015;pdf;;;;;"http://bppsdmp.ppid.pertanian.go.id/doc/19/Menanam/Menanam Cabe Merah.pdf"
"LAPORAN BULANAN PVTPP";PVTPP;;"Pusat Perlindungan Varietas Tanaman Dan Perizinan Pertanian";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Laporan Bulanan PVTPP/LAPORAN BULANAN PVTPP"
"KEBIJAKAN STRATEGIS DITJEN PERKEBUNAN";"Ditjen Perkebunan";;"Direktorat Jenderal Perkebunan";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Laporan Bulanan PVTPP/KENIJAKAN STRATEGIS DITJEN PERKEBUNAN 2015-2019/KEBIJAKAN STRATEGIS DITJEN PERKEBUNAN"
"Laporan Tahunan PPID Kementerian Pertanian Tahun 2015.pdf";"Biro Humas dan Informasi Publik";;"Biro Umum Dan Pengadaan";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Laporan Tahunan PPID/Laporan Tahunan PPID Kementerian Pertanian Tahun 2015.pdf"
"Daftar Informasi Publik Tahun 2015.pdf";"Biro Hukum dan Informasi Publik";;"Biro Hubungan Masyarakat dan Informasi Publik";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Daftar IP Yang Dikuasai Lingkup Kementan/Daftar Informasi Publik Tahun 2015.pdf"
"Peraturan Menteri Pertanian No. 43 Tentang Organisasi dan Tata Kerja Kementan";;;"Biro Hubungan Masyarakat dan Informasi Publik";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Undang - Undang Baru/Peraturan Menteri Pertanian No. 43 Tentang Organisasi dan Tata Kerja Kementan.pdf"
"20160526_Ibnu Hamad Guru Besar UI-RAKER PPID KEMENTAN.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/20160526_Ibnu Hamad Guru Besar UI-RAKER PPID KEMENTAN.pdf"
"20160526_Bu Esti Biro Organisasi Kepegawaian.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/20160526_Bu Esti Biro Organisasi Kepegawaian.pdf"
"20160526_ KI-Presentasi Penguatan PPID di Lingkungan KemenTan.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/20160526_ KI-Presentasi Penguatan PPID di Lingkungan KemenTan.pdf"
"20160526_Karo Humas IP-Strategi Kementan Pengelolaan IP.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/20160526_Karo Humas IP-Strategi Kementan Pengelolaan IP.pdf"
"20160526_Kemen PU-Paparan Narsum Kegiatan Kementerian Pertanian.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/20160526_Kemen PU-Paparan Narsum Kegiatan Kementerian Pertanian.pdf"
"20160526_KemenKeu-Slide PPID Kementerian Pertanian.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/20160526_KemenKeu-Slide PPID Kementerian Pertanian.pdf"
"20160526_KEMENPANRB-Raker PPID Kementan.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/20160526_KEMENPANRB-Raker PPID Kementan.pdf"
"Materi Pusdatin Raker PPID 2016";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/20160526-KaPusdatin materi strategi pengelolaan media digital.pdf"
"PERATURAN KEPALA ANRI NO 38  TAHUN 2015.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/PERATURAN KEPALA ANRI NO 38  TAHUN 2015.pdf"
"PENGAWASAN KEARSIPAN GUNA MENUNJANG AKUNTABILITAS KINERJA.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/PENGAWASAN KEARSIPAN GUNA MENUNJANG AKUNTABILITAS KINERJA.pdf"
"KEBIJAKAN DAN PENGAWASAN 2016 - KEMENTERIAN PERTANIAN.pdf";;;;2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/KEBIJAKAN DAN PENGAWASAN 2016 - KEMENTERIAN PERTANIAN.pdf"
"Permentan 25 Tahun 2016";;;"Biro Hubungan Masyarakat dan Informasi Publik";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/Undang - Undang Baru/Peraturan Menteri Pertanian Nomor 25 Tahun 2016.pdf"
"Penguatan PPID di Lingkup Kementerian pertanian";;;"Biro Hubungan Masyarakat dan Informasi Publik";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/MATERI WORKSHOP PPID 27-28 JULI 2016/Penguatan PPID di Lingkup Kementerian pertanian.pdf"
"Rapat Koordinasi Pangan-1";;;"Biro Hubungan Masyarakat dan Informasi Publik";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/MATERI WORKSHOP PPID 27-28 JULI 2016/Rapat Koordinasi Pangan-1.pdf"
"Pembangunan Pertanian & Keterbukaan IP";;;"Biro Hubungan Masyarakat dan Informasi Publik";2016;pdf;;;;;"http://ppid.pertanian.go.id/doc/1/MATERI WORKSHOP PPID 27-28 JULI 2016/Pembangunan Pertanian & Keterbukaan IP.pdf"
